0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1091,283,913,132,331,270,1181,937,768,172,254,129,637,617,932,680,1180,1289,1257,33,54,1022,489,1314,1414,695,971,136,265,414,915,528,635,1338,1331,1322,1270,1248,1321,1141,1183,1113,427,571,1185,1306,1358,1259,1354,424,267,253,252,483,992,604,569,202,1272,477,386,476,110,420,1407,223,392,906,1251,1240,1253,883,1061,1243,1002,257,358,1271,1347,455,1025,171,1342,806,856,996,215,165,1305,986,836,474,485,261,268,875,318,540,706,702
212,1119,330,599,1293,1068,563,790,924,789,647,581,456,1334,1295,1175,1133,52,236,206,1014,701,1303,87,1423,1282,686,862,682,340,501,99,908,987,730,657,35,531,134,633,177,1278,731,973,59,394,56,258,360,175,100,663,314,831,860,803,1162,549,1100,277,1333,1060,389,337,592,1103,263,828,1383,28,466,867,183,550,217,1024,156,242,560,684,1170,632,20,736,963,1298,1406,972,45,1273,1195,1158,1402,1155,636,855,1408,953,1330,826
212,330,1119,790,924,599,1175,1133,701,52,1303,206,1293,563,1068,647,1295,686,1014,1282,862,337,360,682,987,236,340,657,99,908,134,35,177,731,394,973,1103,1100,1333,156,87,789,258,501,963,1298,522,581,730,389,456,633,531,1278,1334,1273,1158,1195,59,56,1060,905,1155,100,175,552,605,831,640,1170,316,277,639,559,263,1423,1208,28,958,466,290,1363,1200,736,20,45,972,636,1383,106,1018,505,663,720,438,1222,0,314,388,860
212,330,1119,790,599,924,1293,1175,1133,563,52,701,1068,206,1303,647,1295,1014,686,1282,236,862,682,987,360,340,337,657,99,908,134,35,177,731,789,394,973,581,456,87,1100,1103,1334,1333,501,258,156,730,633,531,1278,59,389,56,963,1298,100,1060,175,522,1158,1195,1273,831,1423,905,1155,1170,277,552,605,640,316,263,28,466,639,1208,736,20,1383,290,559,45,663,972,636,958,314,1200,1363,860,1162,549,803,592,1018,106,505,1222
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,1091,637,33,54,680,489,937,1022,1257,971,695,1183,136,265,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1354,1185,1259,1414,420,477,992,604,476,202,1407,223,1314,1251,1240,1253,424,1061,414,883,257,528,635,1331,267,427,252,253,483,215,110,165,386,1347,1342,455,856,569,1272,996,1025,261,358,268,1024,392,836,906,318,1046,806,750,1002,380,60,1243,986,1153,678,1054,485
283,913,132,331,270,1181,768,172,129,932,617,1289,254,1180,637,680,33,54,489,1257,1022,1091,971,695,136,265,1183,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,1414,420,992,937,604,202,424,1251,1240,1253,1061,267,883,252,253,483,257,1314,110,386,414,1347,1331,635,528,215,455,165,358,1342,427,856,996,569,261,1272,268,392,906,1354,836,806,1002,986,318,1271,380,750,1046,477,875,60,1243,476,1153,1407,223,1305,264,171
1183,283,913,331,132,1289,270,420,932,1181,129,489,617,1180,768,33,915,54,1338,1322,1270,1248,265,1141,1321,136,571,971,172,215,1113,695,1022,165,1358,1306,1259,1185,637,254,680,1046,268,261,257,60,1153,1251,1240,1253,750,1061,1257,883,1342,992,130,856,604,202,318,996,49,380,1409,65,836,1164,361,286,1281,199,187,1347,41,455,1092,786,264,608,845,1168,779,713,454,559,1363,1159,1163,1030,586,1414,733,986,1124,758,875,1250,1042,958
337,701,1303,1175,1133,52,206,522,924,559,790,360,958,1363,1103,156,605,552,1100,686,963,1298,640,987,1333,862,106,541,905,1200,682,1282,330,505,1158,1273,1195,720,134,731,340,657,394,639,35,1119,99,908,177,212,599,1295,1208,1018,290,1155,438,647,973,1293,1429,563,389,1014,316,874,1068,482,322,1060,1170,258,712,529,865,614,844,566,512,236,423,435,192,347,317,1268,907,1356,888,1077,211,1000,758,772,1032,284,29,510,602,1053
789,1334,581,456,212,1119,330,1423,599,1024,803,1068,217,1293,828,563,867,1054,314,1354,860,663,1162,549,790,647,1406,477,1407,178,811,236,476,223,189,407,1295,924,791,1126,426,319,315,87,239,183,931,1014,592,271,1056,815,371,995,248,754,117,1402,560,678,242,1408,231,930,684,1330,207,1073,1373,632,550,855,953,826,69,501,730,1010,531,509,479,94,827,95,457,633,452,469,159,690,123,182,383,1175,398,149,432,384,397,56
1091,937,283,132,913,331,1181,270,768,172,254,637,680,129,617,1314,932,1257,1180,1289,33,54,414,1414,528,635,1331,1022,489,427,695,971,1354,136,424,265,569,915,1338,1322,1272,1270,1248,1321,267,1141,253,1113,252,1185,571,483,1306,1358,1183,1259,477,392,906,476,386,992,604,202,1407,223,110,1243,1002,420,1251,1253,1240,358,1271,883,1061,257,171,1025,1347,455,806,1305,474,485,1342,856,986,996,706,540,165,215,836,702,875,898,700,1263
283,913,1183,331,132,1289,270,1181,932,420,129,489,617,768,1180,33,54,915,1338,1322,1270,265,1248,1141,1321,136,172,571,971,695,1022,1113,1358,1306,215,1259,165,1185,637,254,680,268,1046,257,261,1251,1240,1253,1061,60,1153,1257,750,883,992,1342,604,856,202,130,318,996,380,836,1409,49,65,1164,1347,286,361,455,187,199,1281,1092,41,264,1168,608,845,1414,1030,986,786,779,1159,713,1163,875,733,454,1124,806,1250,1088,1161,586,1037,358
212,330,1119,599,790,924,1293,1175,563,701,1133,52,1068,1303,206,789,647,581,1334,456,1295,1014,686,236,337,1282,862,360,682,987,1423,340,1024,657,99,908,134,35,177,731,1354,87,394,803,1103,217,973,1100,828,867,477,522,501,1333,1054,156,730,1407,476,633,531,258,223,1278,59,314,963,1298,56,860,663,389,1162,100,549,175,178,559,1195,1273,1158,831,1060,1406,189,905,407,552,605,791,958,1126,811,1155,1363,319,315,640,239,678
559,522,337,1363,958,701,283,913,1303,331,132,1175,1183,270,1133,52,1289,541,1181,932,129,768,617,489,206,1180,420,33,54,172,915,924,1338,1322,265,1270,136,1248,1321,1141,971,571,1022,695,1113,790,605,1358,1306,360,552,637,254,1259,215,106,1185,786,1103,680,165,1429,505,156,874,720,640,758,1200,1257,1046,268,257,1298,963,1100,1251,261,1240,1253,1061,60,1153,686,330,750,992,1333,883,604,987,905,202,862,1342,435,212,1119,856,438
559,1363,522,958,337,541,786,701,1429,106,874,605,758,1303,552,505,720,1175,1133,52,1200,206,435,1103,640,360,192,1150,510,156,1260,496,1000,772,320,1032,29,1118,506,284,709,440,1298,963,438,512,1301,1105,924,737,1386,1018,1100,500,905,1183,351,1384,86,310,1353,491,420,204,790,1333,195,639,1064,215,1195,1273,1158,453,165,283,913,290,845,1289,1208,331,489,1046,686,779,132,270,987,915,49,932,1322,1338,129,713,1270,1248,1141,454
212,1119,330,599,1068,1293,563,789,790,647,581,456,1334,924,1295,236,1014,87,1423,1175,501,1133,52,730,206,531,633,1282,1278,59,56,701,1303,686,682,862,175,340,100,663,99,908,657,831,35,258,177,314,134,987,973,860,1162,731,394,549,277,592,1383,263,550,28,466,183,803,1060,242,560,684,360,632,389,20,736,972,45,1100,855,953,636,1402,1170,828,826,1408,1333,1330,867,69,1406,452,1103,509,490,94,217,1108,469,827,457
789,1334,581,456,1024,803,1423,217,828,867,1054,1354,212,477,1407,178,1406,1119,476,223,314,860,189,407,811,791,1126,1162,549,319,315,330,663,239,931,426,1056,117,754,678,248,930,231,271,207,1373,815,995,371,599,1073,1068,1402,183,1408,1330,560,1010,242,684,592,1293,855,953,826,632,563,479,69,550,159,398,509,397,94,95,827,457,383,690,469,123,182,452,149,384,432,1025,1194,1169,1132,87,1101,236,647,1146,834,658,1286,1415
789,1334,581,456,212,1119,330,1423,1024,803,599,217,828,867,1068,1293,1054,563,1354,314,860,1162,663,549,1406,477,178,1407,811,647,189,407,476,223,790,791,1126,319,426,236,315,239,183,931,271,1295,1056,592,815,371,248,754,995,117,87,1402,678,560,231,930,1408,242,1330,924,684,207,1373,1073,632,1014,550,855,953,826,69,1010,509,479,94,827,95,457,159,501,452,730,469,690,123,398,383,182,149,432,384,531,397,633,56,59
789,1334,581,456,212,1119,330,1423,599,1024,803,1068,217,1293,828,563,867,1054,314,1354,860,663,1162,549,790,647,1406,477,1407,178,811,236,476,223,189,407,1295,791,924,1126,319,426,315,87,239,183,931,1014,592,271,1056,815,371,995,248,754,117,1402,560,678,242,1408,231,930,684,1330,207,1073,1373,632,550,855,953,826,69,501,730,1010,531,509,479,94,827,95,457,452,633,159,469,690,123,182,383,398,1175,149,432,384,397,56
212,1119,330,599,789,1068,1293,563,581,456,1334,790,647,236,1295,924,1423,1014,87,501,730,531,663,1175,633,1133,52,206,314,1278,56,59,860,1282,1162,549,175,701,686,100,1303,803,682,831,340,862,99,592,908,657,258,35,177,134,183,987,973,550,242,394,731,560,1383,684,277,632,828,867,263,28,466,1402,855,953,1408,1330,826,217,1406,1060,69,1024,360,389,20,452,426,509,736,94,469,827,972,457,95,45,690,123,811,182
212,330,1119,790,924,599,1175,1133,701,52,1293,206,1303,563,1068,647,1295,686,1014,1282,862,236,682,987,360,340,337,657,99,908,134,35,177,731,394,973,1100,1103,1333,87,156,258,501,730,789,389,1298,963,633,531,1278,59,581,456,56,1273,1158,1195,1060,522,1334,100,905,1155,175,831,1170,552,605,640,316,277,263,28,639,466,1208,290,1423,736,20,559,45,972,636,958,1383,1200,1363,1018,106,663,505,1222,0,388,438,720,314,208
212,1119,330,599,789,581,1334,456,1293,1068,563,790,924,647,1295,1423,236,1014,1175,1133,52,206,701,87,1303,803,1282,686,314,663,501,860,1024,730,828,862,1162,531,217,867,682,633,549,340,99,908,1278,657,59,56,987,35,177,134,973,175,1054,731,100,394,592,258,183,831,1406,550,360,560,242,684,632,811,1402,1408,1330,426,1354,855,953,277,178,826,1383,271,371,815,407,189,1100,995,1060,263,69,477,791,28,1073,1126,389,466
283,913,132,331,270,1181,768,129,932,617,172,1289,1180,33,54,254,489,637,680,1022,1183,971,136,695,265,915,1338,1257,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,992,604,202,1251,1240,1253,1414,1061,257,883,215,165,1342,856,1347,424,261,268,455,996,267,252,110,483,253,836,1046,750,318,60,386,1153,380,358,1091,806,986,264,875,130,1164,286,1168,361,187,1030,1092,1409,65,1305,1002,41,906,392,746,1314,199,937,1271,49
789,1334,581,456,212,1423,1119,1024,803,330,217,828,867,599,1054,1068,1293,314,860,563,1354,1162,663,549,1406,477,178,811,1407,189,407,476,223,791,1126,426,319,315,239,183,931,271,647,815,371,995,1056,248,592,754,1402,117,1408,231,560,930,678,236,1330,242,1073,684,207,1373,790,632,87,855,953,550,826,1295,69,1010,509,1014,479,94,924,827,95,159,457,452,469,690,398,123,383,182,149,432,384,397,730,501,531,1194,633,1132
212,1119,330,599,1293,1068,563,790,789,647,924,581,456,1295,1334,236,1014,87,1175,1133,52,206,1423,501,701,730,1303,1282,531,633,686,1278,59,56,862,682,340,99,908,657,175,100,35,987,177,134,258,663,973,831,731,394,314,860,1162,549,277,1383,592,263,28,466,360,1060,550,803,183,389,242,560,684,1100,632,20,736,1333,972,1170,45,636,855,828,953,1402,826,1103,1408,1330,867,69,1406,156,217,1155,490,452,1108,316,509,94
1354,1024,789,1334,477,581,456,1407,476,223,212,217,1054,828,1119,803,867,330,1423,178,937,189,407,599,678,791,1126,319,1056,315,117,239,931,754,248,930,1068,1293,231,207,1373,1025,811,563,1406,790,1010,924,314,860,426,1162,549,647,271,995,663,815,371,1169,1073,1295,1091,1175,236,1133,52,1402,701,1408,485,206,1330,1014,183,1303,1194,479,1132,560,398,159,242,684,592,855,953,826,87,632,397,1101,69,550,509,383,1286,94,95,827
212,1119,330,789,1334,581,456,599,1293,1068,563,790,924,1423,1024,647,803,1295,217,828,1175,867,236,1133,1354,52,1054,206,1014,701,1303,477,314,1407,860,87,663,476,223,1162,549,178,1406,1282,686,189,407,811,791,1126,501,862,730,682,319,315,239,340,531,931,633,987,426,99,908,1056,657,678,117,183,592,754,248,35,1278,930,231,59,134,56,177,271,207,1373,560,815,371,995,242,1402,684,1408,731,1330,973,394,550,632,1073,360
212,1119,330,599,789,1293,1068,581,1334,456,563,790,924,647,1295,1423,236,1014,1175,1133,52,206,701,1303,87,803,1282,686,501,730,663,314,860,862,531,682,633,828,1162,340,1024,99,549,908,657,1278,867,217,987,59,56,35,177,134,973,731,175,394,100,258,592,831,1054,183,360,1406,550,560,242,684,632,811,1402,277,1408,1330,1383,855,426,953,826,1100,1060,263,178,28,271,389,1354,466,371,815,1333,69,995,407,189,1073,1103,791
283,913,331,132,1183,270,1289,1181,932,129,617,768,489,1180,33,420,54,172,915,1338,1322,265,1270,136,1248,1321,1141,971,571,1022,695,1113,1358,1306,637,1259,1185,254,680,215,165,1257,257,1251,1240,1253,268,1061,261,1046,992,883,60,604,1153,750,202,1342,856,996,318,130,380,836,1347,455,1409,65,49,1164,286,361,187,199,264,1092,1281,41,1414,1168,608,986,1030,875,786,806,845,110,358,733,1159,779,1163,713,424,454,1124,1250,252,267
283,913,132,331,270,1181,768,129,1289,932,617,172,1180,33,54,489,1183,254,637,680,1022,971,136,265,915,695,1338,1322,1270,1248,1321,1141,571,1113,1257,1306,1358,1185,1259,420,992,604,202,1251,1240,1253,1061,257,883,215,165,1414,1342,268,261,856,1347,996,455,1046,750,836,60,318,1153,424,380,110,267,252,483,253,358,386,130,264,986,806,875,1164,286,361,187,1168,1409,1092,65,1091,1030,41,199,49,746,1281,1305,230,502,968,584,733
1354,477,1407,476,223,1024,937,1054,217,1025,678,178,1056,117,189,407,791,1126,319,239,315,828,931,867,754,248,930,1373,207,231,1091,803,1010,485,1169,811,1406,1334,912,1148,1142,540,702,789,898,1314,528,635,1194,1132,1331,581,1286,700,414,456,426,427,1263,271,995,1173,1101,815,371,537,1073,658,1423,479,398,1146,159,933,397,1398,1283,561,600,1415,1408,860,1402,1330,1400,314,1296,1272,549,1162,383,834,610,569,1320,785,429,95,826,509
559,1363,522,958,337,541,1429,106,786,874,505,605,552,758,720,701,1303,1200,435,640,1175,1133,52,192,510,1150,1103,1260,496,1000,772,1032,29,320,1118,360,284,506,156,709,206,440,512,438,1301,1105,737,1298,963,1386,1018,500,351,86,1384,310,1353,491,905,204,195,1064,1100,639,453,924,1333,1273,1195,1158,290,1208,11,708,790,1053,1077,987,686,845,482,961,1155,862,779,454,713,591,322,586,682,712,529,731,675,865,1282,423,614,844
789,212,1334,581,456,1119,330,599,1423,1068,1293,563,803,1024,828,217,790,867,647,314,860,663,236,1054,1162,924,1295,549,87,1014,1406,1354,811,183,178,592,426,477,407,189,560,242,684,1402,1407,501,791,550,1126,730,1408,632,1330,271,371,815,319,531,995,315,476,223,855,953,1175,826,239,633,1073,931,1133,52,206,248,56,754,1056,1278,59,69,231,117,930,678,207,1373,509,701,1282,94,1303,175,827,452,95,457,469,690,100,123
1091,937,283,132,913,331,270,1181,768,172,1314,254,637,129,680,617,932,1354,414,1180,1257,1289,528,635,1331,33,54,427,1414,1022,489,477,476,695,1407,971,223,136,265,569,1272,424,915,1338,1322,1270,1248,1321,1141,267,1113,1185,1183,253,571,1306,1358,252,1259,483,392,906,992,386,604,202,1243,110,1025,1002,420,1251,1240,1253,1271,883,358,1061,171,257,485,1347,455,540,1024,806,474,1305,702,678,898,700,1263,1342,856,1173,996,986,706,912
789,212,1334,581,456,1119,330,599,1423,1068,1293,563,803,1024,828,217,790,867,647,314,860,663,236,1054,1162,924,1295,549,87,1014,1406,1354,811,183,178,592,426,477,407,189,560,242,684,1402,1407,501,791,550,1126,730,1408,632,1330,271,371,815,319,531,995,315,476,223,855,953,1175,826,239,633,1073,931,1133,52,206,248,56,754,1056,1278,59,69,231,117,930,678,207,1373,509,701,1282,94,1303,175,827,452,95,457,469,690,100,123
212,1119,330,599,1068,1293,563,790,789,647,581,456,924,1334,1295,236,1014,87,1423,1175,1133,52,206,501,730,531,633,1282,701,1303,1278,59,56,686,682,862,340,175,99,908,100,657,663,35,831,258,177,987,134,973,314,860,731,394,1162,549,277,592,1383,263,28,466,550,1060,183,803,360,242,560,389,684,632,20,736,972,1100,45,1170,636,1333,855,953,1402,826,828,1408,1330,867,69,1103,1406,490,452,1108,509,94,217,469,827,623
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,686,1014,1282,862,337,360,682,987,236,340,657,99,908,134,35,177,731,394,1103,973,1100,1333,156,87,258,789,1298,963,501,522,389,730,581,456,633,531,1278,1158,1195,1273,1334,59,1060,56,905,1155,100,175,552,605,831,640,1170,316,277,639,559,263,958,1208,28,1423,290,466,1363,1200,736,20,45,636,972,1383,106,1018,505,663,720,438,1222,0,388,314,860
789,1334,581,1024,456,1354,217,477,803,1054,828,1407,867,476,223,1423,178,189,407,212,791,1126,319,315,678,239,1056,931,117,811,1406,754,248,930,1119,231,207,1373,314,860,330,426,1162,549,1010,271,1025,995,815,371,663,599,1073,937,1068,1402,1408,1330,1169,183,1293,479,563,560,684,242,855,953,159,826,398,1194,1132,592,632,397,69,509,383,550,94,95,827,457,690,1101,469,123,182,384,149,432,452,485,1286,658,647,1146,236,87
1354,1024,477,1407,476,223,217,789,1334,1054,581,456,828,867,803,937,178,189,678,407,791,1126,1056,319,117,315,239,931,754,248,1423,1025,930,231,1373,207,811,1406,1010,212,426,1169,271,1119,995,815,371,314,860,330,1073,1162,485,549,1091,1194,663,1132,599,479,1402,1408,1330,398,1101,159,397,1068,1286,183,1293,826,855,953,560,684,912,563,242,658,69,632,383,509,592,1142,1148,95,94,457,827,690,1146,182,384,123,469,149,432,452
283,913,132,331,270,1181,768,1289,129,932,617,1180,172,33,54,489,1183,637,254,1022,680,971,136,265,915,1338,695,1322,1270,1248,1321,1141,571,1113,420,1306,1358,1257,1185,1259,992,604,1251,1240,1253,202,257,1061,215,165,883,268,261,1342,1414,856,996,1046,1347,455,750,60,1153,836,318,380,424,130,110,264,267,252,483,358,253,986,806,386,1164,875,286,361,187,1409,65,1092,1168,1030,41,199,49,1281,746,733,1070,685,1091,584,502,230
1354,937,477,476,1407,223,1091,1024,1025,678,1054,1056,117,1314,217,485,528,635,178,189,414,1331,407,791,319,1126,427,239,931,315,754,930,248,1373,207,231,1010,1169,540,828,912,702,867,898,1142,1148,700,1263,1173,537,803,1272,811,569,933,1286,1132,1194,1243,1101,1406,658,426,995,271,171,785,815,1283,371,1398,392,600,1073,906,1146,1400,1296,627,1334,479,398,610,561,397,159,789,581,1415,456,706,1002,964,920,849,417,834,1320,429,644
212,789,1119,1334,581,330,456,599,1068,1293,563,1024,1423,790,803,217,828,924,1354,867,647,1054,477,1295,1407,236,476,223,314,1175,860,1014,1133,52,178,663,1162,206,1406,549,701,189,407,87,811,1303,791,1126,319,315,239,931,1056,678,117,426,754,248,930,231,207,1373,183,271,1282,686,501,592,815,371,995,730,1402,560,1408,531,242,1073,1330,684,862,633,682,632,550,855,953,340,1010,826,1278,56,59,99,908,657,987,35,69,177
1024,789,1334,1354,581,456,217,477,1407,1054,476,223,828,803,867,1423,178,189,407,791,1126,319,678,315,239,1056,117,931,811,754,248,1406,930,231,207,1373,212,1025,426,1010,314,860,1119,937,271,1162,549,995,815,371,330,1073,663,1169,1402,1408,599,1330,479,183,1194,1132,1068,398,159,560,855,953,826,684,397,242,632,1293,592,69,1101,563,509,383,485,94,95,827,457,690,182,123,469,550,384,149,432,452,1286,658,1146,834,561,1415
212,1119,330,599,1068,1293,789,563,581,456,1334,790,647,924,1295,236,1014,1423,87,1175,1133,52,206,701,501,1303,730,1282,531,633,686,663,1278,59,56,314,862,860,682,340,99,908,1162,657,803,175,549,100,35,987,177,134,258,831,973,731,394,592,183,828,550,867,277,242,1383,560,684,632,217,360,263,1024,28,466,1060,1402,1406,855,953,1408,1330,826,389,1100,69,1333,426,1054,20,736,811,972,1170,509,45,452,94,271,371,636
212,1119,330,789,581,1334,456,599,1068,1293,563,1423,790,647,236,1295,924,1014,87,803,314,663,860,1162,549,828,867,501,730,1024,217,531,1175,633,592,1133,52,206,183,56,1278,59,550,1406,560,242,1282,684,175,1054,701,632,1303,100,686,1402,1408,831,1330,855,953,682,811,340,862,826,99,426,908,657,258,35,69,271,177,371,815,134,987,973,995,1383,1073,509,178,94,452,731,394,277,827,457,469,95,690,123,182,407,189,432
283,1091,913,937,132,331,270,1181,768,172,129,932,617,1289,254,1180,1354,637,680,33,54,489,1257,1022,477,971,695,136,476,1407,265,1183,223,915,1338,1322,1270,1248,1321,1141,571,1113,1314,1306,1358,1185,1414,1259,414,528,635,1331,420,427,992,604,202,424,267,1251,1240,1253,253,252,1025,483,1061,1024,883,569,257,1272,110,386,392,906,678,215,1347,165,1054,358,455,485,1342,856,1243,996,1002,1056,117,261,217,268,178,836,189,1271,806,407
212,330,1119,790,599,924,1293,1175,563,1133,701,52,1068,1303,206,647,1295,789,581,1014,456,1334,686,236,1282,862,337,682,987,360,340,657,99,908,134,35,177,731,394,87,973,1423,1103,1100,1333,501,156,730,258,633,531,522,1278,59,56,1298,963,389,803,100,175,1024,1195,1273,1158,1060,831,905,217,663,828,314,1155,860,867,552,605,559,1162,640,277,549,1170,958,1054,263,1354,316,28,1363,466,639,1383,592,1208,477,290,1406,20,736
337,522,559,701,1363,1303,958,1175,1133,52,206,924,360,541,790,1103,605,552,156,106,505,640,963,1298,1100,1200,720,686,1333,1429,987,905,862,874,1195,1158,1273,682,438,1282,639,330,1018,731,134,340,657,290,1208,394,35,99,908,177,1119,1155,758,212,786,599,435,1295,973,647,192,1000,510,512,1150,772,1293,1032,29,389,496,563,284,1260,1118,709,320,506,316,1014,440,482,1386,322,86,351,1068,1301,1105,737,1077,712,529,1053,1064,865
